Date,AAPL,ADBE,ADI,ADP,ADSK,AMD,AMGN,AMZN,ASML,AVGO,BIDU,BKNG,BKR,CDNS,CHTR,CMCSA,COST,CSCO,CSX,CTSH,DLTR,DXCM,EA,EBAY,EXC,GILD,GOOGL,IDXX,ILMN,INTC,ISRG,KDP,KLAC,LRCX,MAR,MDLZ,META,MNST,MU,NFLX,NVDA,NXPI,ORLY,PAYX,PEP,PYPL,QCOM,REGN,TMUS,TSLA
2021-04-23,130.94952392578125,515.8400268554688,146.34584045410156,177.45809936523438,295.2699890136719,82.76000213623047,221.22125244140625,167.04400634765625,641.3216552734375,42.26118469238281,220.94000244140625,2356.865478515625,17.75409698486328,142.0800018310547,657.5399780273438,44.22005081176758,353.8856506347656,45.236427307128906,32.23130416870117,73.06041717529297,115.55999755859375,103.75,139.53237915039062,55.994380950927734,27.095680236816406,54.6574821472168,114.1341323852539,559.0999755859375,403.6673278808594,53.87953186035156,291.84332275390625,32.07412338256836,315.50933837890625,59.56052780151367,143.0784912109375,52.75112533569336,299.04107666015625,49.34000015258789,83.939208984375,50.55500030517578,15.22769546508789,185.2677001953125,35.50733184814453,86.7767105102539,125.98789978027344,265.4164123535156,122.18162536621094,485.9448547363281,128.8012237548828,243.13333129882812
2021-04-26,131.33944702148438,515.7000122070312,147.83673095703125,176.80572509765625,299.3399963378906,85.41000366210938,219.92164611816406,170.4499969482422,640.8724975585938,42.779781341552734,216.4600067138672,2418.674560546875,17.869443893432617,144.22999572753906,652.5700073242188,44.163124084472656,349.3730163574219,45.001136779785156,31.984352111816406,73.8681640625,113.9800033569336,104.69249725341797,140.16600036621094,56.610313415527344,26.93881607055664,54.89122009277344,114.63038635253906,558.4199829101562,409.29962158203125,53.44295883178711,288.64666748046875,31.568805694580078,319.062744140625,61.04886245727539,143.19424438476562,52.095176696777344,300.9378967285156,48.56999969482422,85.70519256591797,51.029998779296875,15.439923286437988,188.44802856445312,35.0793342590332,86.44440460205078,123.85401916503906,271.0932922363281,125.36632537841797,498.4057922363281,128.00901794433594,246.06666564941406
2021-04-27,131.01773071289062,517.3200073242188,146.83360290527344,177.48529052734375,297.8699951171875,85.20999908447266,219.58592224121094,170.8715057373047,643.137939453125,42.2811279296875,216.39999389648438,2424.479248046875,17.67424201965332,132.75,653.52001953125,44.14686584472656,350.9752197265625,44.765846252441406,31.85931968688965,74.22099304199219,115.01000213623047,105.42500305175781,139.8443145751953,56.720638275146484,26.872446060180664,53.981361389160156,113.68998718261719,557.5399780273438,402.2859802246094,52.724449157714844,287.1266784667969,31.480154037475586,314.0081481933594,61.21116256713867,144.40940856933594,52.05085754394531,301.4642028808594,48.5099983215332,87.28583526611328,50.55500030517578,15.343911170959473,186.95895385742188,35.5099983215332,86.68051147460938,123.44792938232422,268.20001220703125,124.50921630859375,489.0973815917969,128.414794921875,234.913330078125
2021-04-28,130.2280731201172,515.47998046875,143.6217498779297,169.0862274169922,299.2300109863281,84.0199966430664,203.732177734375,172.9250030517578,635.9974975585938,41.63289260864258,215.8300018310547,2464.769775390625,17.967039108276367,133.27000427246094,652.719970703125,43.98426818847656,350.38739013671875,44.53927230834961,31.728023529052734,74.44380950927734,114.04000091552734,106.44249725341797,140.36093139648438,57.290592193603516,26.914682388305664,53.78938293457031,117.06747436523438,557.8099975585938,394.4941711425781,52.406124114990234,289.5966796875,31.214197158813477,308.6398620605469,60.56287384033203,144.12969970703125,53.965538024902344,304.9696960449219,48.23500061035156,83.939208984375,50.652000427246094,15.239167213439941,182.59288024902344,35.26333236694336,85.56990814208984,122.53219604492188,270.4647521972656,123.21012878417969,485.0796813964844,127.603271484375,231.46665954589844
2021-04-29,130.13059997558594,516.0900268554688,145.41635131835938,170.6990203857422,296.2799987792969,83.91000366210938,202.0108184814453,173.5655059814453,633.2634887695312,42.275691986083984,212.2899932861328,2461.1591796875,18.224346160888672,133.4600067138672,669.969970703125,45.85421371459961,354.8907470703125,44.844276428222656,31.631126403808594,75.53938293457031,115.43000030517578,105.42500305175781,142.65174865722656,51.54499053955078,27.0836124420166,53.28853988647461,118.7408218383789,552.6300048828125,389.0369567871094,53.00639724731445,287.739990234375,31.861347198486328,310.08404541015625,60.840030670166016,145.65342712402344,53.992122650146484,327.2242126464844,48.970001220703125,85.91986846923828,50.900001525878906,15.28704833984375,184.53231811523438,36.47800064086914,86.88164520263672,124.35505676269531,267.23223876953125,128.722412109375,482.324951171875,129.46783447265625,225.6666717529297
2021-04-30,128.16127014160156,508.3399963378906,140.95291137695312,169.42147827148438,291.9100036621094,81.62000274658203,206.25396728515625,173.37100219726562,619.5177001953125,41.36089324951172,210.3300018310547,2426.378173828125,17.816204071044922,131.77000427246094,673.4500122070312,45.65095520019531,353.5130920410156,44.364990234375,31.493587493896484,74.6480712890625,114.9000015258789,96.5250015258789,138.4990997314453,51.2875862121582,27.11378288269043,52.97969055175781,116.79254150390625,548.989990234375,382.14007568359375,52.32426452636719,288.3333435058594,31.78156089782715,299.6231689453125,58.892295837402344,143.23280334472656,53.90347671508789,322.8249206542969,48.525001525878906,83.97821807861328,51.34700012207031,14.972576141357422,176.94915771484375,36.858665466308594,85.25507354736328,124.54512023925781,261.68505859375,125.22196960449219,478.6453552246094,127.65157318115234,236.47999572753906
2021-05-03,129.21414184570312,503.4599914550781,139.25953674316406,173.4714813232422,287.5,78.55000305175781,211.1942901611328,169.32449340820312,627.3787841796875,40.81147384643555,204.94000244140625,2401.15087890625,19.244699478149414,129.6199951171875,677.3099975585938,45.99242401123047,360.3821716308594,44.59156036376953,31.69051742553711,76.31929016113281,116.2300033569336,95.14250183105469,137.62179565429688,53.45711898803711,27.0836124420166,54.92460632324219,116.27545928955078,549.8800048828125,375.87548828125,52.07868194580078,289.1833190917969,31.976594924926758,295.7086181640625,58.58760452270508,143.589599609375,54.435325622558594,320.34228515625,48.80500030517578,82.95374298095703,50.9109992980957,14.800251960754395,176.33335876464844,36.99733352661133,86.62804412841797,125.95336151123047,258.492431640625,123.98600769042969,485.9249572753906,126.99462127685547,228.3000030517578
2021-05-04,124.641845703125,490.70001220703125,139.80250549316406,175.74569702148438,279.7300109863281,78.61000061035156,212.8984375,165.593505859375,603.0001220703125,40.30375289916992,199.97999572753906,2344.57666015625,19.13822364807129,126.3499984741211,672.8599853515625,46.04121398925781,356.5533752441406,44.190696716308594,31.774919509887695,75.4372787475586,114.83000183105469,92.8550033569336,133.60560607910156,53.034263610839844,27.017248153686523,54.791046142578125,114.47654724121094,526.8800048828125,368.064208984375,51.75127029418945,282.9966735839844,31.666311264038086,292.58282470703125,57.54825973510742,142.35523986816406,53.841426849365234,316.15155029296875,47.970001220703125,82.35856628417969,50.31800079345703,14.31594181060791,175.64398193359375,37.32533264160156,88.1321792602539,124.37238311767578,249.58303833007812,120.999755859375,482.50396728515625,124.12528228759766,224.53334045410156
2021-05-05,124.88558959960938,486.69000244140625,141.66148376464844,175.46481323242188,281.0799865722656,77.83000183105469,214.6112060546875,163.52699279785156,615.3475341796875,40.239383697509766,195.6300048828125,2300.28173828125,20.052104949951172,126.88999938964844,673.75,45.862335205078125,353.9027404785156,44.556705474853516,31.634248733520508,75.63224029541016,114.68000030517578,91.48500061035156,134.38546752929688,53.53986740112305,26.263080596923828,55.517250061035156,114.8705825805664,529.9199829101562,368.04473876953125,51.705787658691406,279.4666748046875,31.905683517456055,296.3642578125,57.995323181152344,139.3655548095703,54.19598388671875,312.834716796875,47.224998474121094,83.0805892944336,49.608001708984375,14.422930717468262,175.0189208984375,37.339332580566406,87.78237915039062,124.31187438964844,246.8293914794922,121.47795867919922,479.75921630859375,129.58377075195312,223.64666748046875
2021-05-06,126.48442077636719,483.6099853515625,143.03277587890625,176.96884155273438,284.3500061035156,77.88999938964844,216.28958129882812,165.31849670410156,617.7059326171875,40.6700325012207,192.3300018310547,2242.65478515625,20.469118118286133,126.9000015258789,675.7899780273438,46.32575988769531,363.6504211425781,45.69828414916992,32.05937576293945,69.7458267211914,115.69999694824219,89.33499908447266,137.77774047851562,54.073062896728516,26.836246490478516,55.542293548583984,115.99110412597656,533.1799926757812,366.8190612792969,52.335391998291016,280.82000732421875,32.20709228515625,300.1362609863281,58.60659408569336,137.51390075683594,54.71012878417969,317.8000183105469,47.5099983215332,82.73909759521484,49.95500183105469,14.487272262573242,176.9583740234375,37.41466522216797,88.84052276611328,125.754638671875,251.43875122070312,122.69586944580078,495.92950439453125,134.17279052734375,221.17999267578125
2021-05-07,127.15825653076172,488.7300109863281,144.7261199951172,176.5792236328125,285.760009765625,78.80999755859375,218.79412841796875,164.58050537109375,631.34765625,41.032684326171875,191.5500030517578,2289.615966796875,21.853242874145508,129.0500030517578,693.4400024414062,47.244468688964844,365.13262939453125,46.56101989746094,32.23755645751953,69.4672622680664,116.25,89.68499755859375,138.83050537109375,54.95558166503906,26.9569149017334,55.542293548583984,116.71463012695312,544.260009765625,373.48248291015625,52.77465057373047,285.6966552734375,32.446449279785156,303.7562255859375,59.85002899169922,141.46791076660156,54.82536697387695,316.8665771484375,45.625,83.89041900634766,50.38399887084961,14.775812149047852,181.92190551757812,37.487998962402344,88.33333587646484,125.754638671875,252.77565002441406,124.3648910522461,494.0101623535156,134.40464782714844,224.1233367919922
2021-05-10,123.87699890136719,479.3800048828125,138.7717742919922,176.13525390625,276.04998779296875,75.98999786376953,217.42562866210938,159.52450561523438,601.331787109375,39.53854751586914,183.44000244140625,2226.665771484375,21.853242874145508,124.13999938964844,694.719970703125,46.756656646728516,362.4342956542969,46.32572555541992,32.2469367980957,68.71522521972656,116.04000091552734,85.67250061035156,137.10511779785156,56.48160934448242,26.860382080078125,56.326927185058594,113.72821044921875,525.260009765625,370.0972900390625,51.21895980834961,278.2633361816406,32.25141525268555,284.94366455078125,55.665061950683594,135.652587890625,55.02037811279297,303.8475341796875,45.79999923706055,78.88509368896484,48.66899871826172,14.230652809143066,173.75045776367188,37.49800109863281,87.8348617553711,126.7568130493164,243.06809997558594,116.32652282714844,499.5693054199219,131.2068328857422,209.67999267578125
2021-05-11,122.95903778076172,485.19000244140625,138.8177947998047,176.19873046875,277.4200134277344,76.83000183105469,217.15020751953125,161.19549560546875,604.5913696289062,39.89848327636719,189.72000122070312,2211.49365234375,22.012950897216797,125.83000183105469,685.0900268554688,46.7485237121582,359.299072265625,46.03815841674805,31.74053192138672,67.44322967529297,112.80999755859375,87.0,137.79727172851562,55.553123474121094,26.812116622924805,56.109901428222656,112.6518325805664,528.1900024414062,371.1186828613281,50.36790084838867,278.9166564941406,31.692909240722656,285.3046875,56.2326774597168,136.66526794433594,54.913997650146484,304.4036560058594,45.77000045776367,78.71923065185547,49.507999420166016,14.271052360534668,176.97679138183594,37.321998596191406,87.17464447021484,125.83241271972656,248.02664184570312,115.81227111816406,498.4256896972656,133.3226318359375,205.73333740234375
